movieId,title,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,avg_rating
6644,"Green Ray, The (Rayon vert, Le)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.75
6645,THX 1138,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.3793103448275863
6646,Valley of the Dolls,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
6647,"Business of Fancydancing, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6648,Chunhyang,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3.375
6649,Tunes of Glory,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
6650,Kind Hearts and Coronets,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.010204081632653
6651,Ash Wednesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4
6652,Joe Kidd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9444444444444446
6653,"Keep, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.6666666666666665
6655,"Mysterians, The (Chikyu Boeigun)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0
6656,Attack of the Puppet People,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
6657,"Beast from 20,000 Fathoms, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.375
6658,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.85
6659,Tremors,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.298076923076923
6660,"Red Shoes, The",0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3.675
6662,"Pink Panther, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.613970588235294
6663,"Pink Panther Strikes Again, The",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5714285714285716
6664,Commando,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.006172839506173
6665,Dracula,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.3
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.030612244897959
6667,Waco: The Rules of Engagement,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6668,"Road Home, The (Wo de fu qin mu qin)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.7666666666666666
6669,Ikiru,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9782608695652173
6670,Comic Book Villains,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875
6671,"Angel at My Table, An",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.857142857142857
6672,War Photographer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.214285714285714
6673,"Ay, Carmela! (¡Ay, Carmela!)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6666666666666665
6674,War and Peace (Jang Aur Aman),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.0
6676,Incident at Oglala,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.3
6677,Predictions of Fire (Prerokbe Ognja),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6678,"Handmaid's Tale, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.25
6679,Revolution OS,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
6680,Live Nude Girls Unite!,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
6681,All the Little Animals,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
6682,Earth,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.5
6683,Fire,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
6684,Death in Venice (Morte a Venezia),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5
6686,"Medallion, The",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.4107142857142856
6687,My Boss's Daughter,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5238095238095237
6688,Autumn Spring (Babí léto),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
6689,"Battle of Shaker Heights, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0
6690,Don't Tempt Me (Sin noticias de Dios),0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.4
6692,Stoked: The Rise and Fall of Gator,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6693,Venus Boyz,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
6695,Jeepers Creepers 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0
6696,Bollywood/Hollywood,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.5833333333333335
6700,"Other Side of the Bed, The (Otro lado de la cama, El)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2.9
6701,Zero Day,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6702,Dickie Roberts: Former Child Star,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5588235294117645
6703,"Order, The",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2.533333333333333
6704,Home Room,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665
6705,Party Monster,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.9615384615384617
6706,Taking Sides,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
6707,Cabin Fever,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5517241379310347
6708,Matchstick Men,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.693014705882353
6709,Once Upon a Time in Mexico,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1104294478527605
6710,Dummy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8125
6711,Lost in Translation,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8112305854241337
6713,Millennium Actress (Sennen joyû),0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.8846153846153846
6714,So Close (Chik Yeung Tin Sai),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.875
6715,Children of the Night,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5
6716,Daisy Miller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5
6717,Enlightenment Guaranteed (Erleuchtung Garantiert),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
6718,Gotcha!,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8636363636363638
6719,Hard to Hold,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5
6720,Kuffs,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65
6721,Once Upon a Time in China (Wong Fei Hung),1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.891304347826087
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6785714285714284
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857142857143
6724,Paper Moon,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.909090909090909
6725,Sgt. Pepper's Lonely Hearts Club Band,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.21875
6727,Targets,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4545454545454546
6728,"Ugly American, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6729,"Bostonians, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.0
6730,Convoy,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0833333333333335
6731,Day of the Dead,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3.6470588235294117
6732,"Hello, Dolly!",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.1052631578947367
6734,Memoirs of an Invisible Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.5277777777777777
6735,"Rose, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9615384615384617
6736,See No Evil,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2.625
6737,Super Sucker,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6739,At War with the Army,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5
6740,Bingo,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333
6741,God told Me To,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,2.1666666666666665
6742,"I, Madman",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0
6743,Jungle Book,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4166666666666665
6744,Once Bitten,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.272727272727273
6745,"Shrimp on the Barbie, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25
6746,Squirm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5
6747,"Adventures of Huckleberry Finn, The",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.625
6748,"Brood, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3333333333333335
6749,"Prince and the Pauper, The",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0714285714285716
6750,Anything Else,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.925
6751,Cold Creek Manor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8333333333333335
6752,"Fighting Temptations, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5833333333333335
6753,Secondhand Lions,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.768939393939394
6754,Underworld,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.43018018018018
6755,Bubba Ho-tep,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.559322033898305
6756,Casa de los babys,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.75
6757,Demonlover,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.2142857142857144
6759,Close Your Eyes (Hypnotic) (Doctor Sleep),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.1666666666666665
6760,In This World,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.25
6761,Tibet: Cry of the Snow Lion,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7
6762,Yossi & Jagger,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.375
6763,Duplex,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9166666666666665
6764,"Rundown, The",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3733333333333335
6765,Under the Tuscan Sun,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.3333333333333335
6768,Luther,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5526315789473686
6769,Mambo Italiano,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6770,My Life Without Me,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.625
6771,Dorm Daze (National Lampoon Presents Dorm Daze),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
6772,To Be and to Have (Être et avoir),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.02
6773,"Triplets of Belleville, The (Les triplettes de Belleville)",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.823170731707317
6774,Videodrome,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3.7311827956989245
6775,Life and Debt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.388888888888889
6776,Lagaan: Once Upon a Time in India,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4.118421052631579
6777,Judgment at Nuremberg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9743589743589745
6778,Journey of Hope (Reise der Hoffnung),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
6779,"Same Time, Next Year",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.7142857142857144
6780,"Brief History of Time, A",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.760869565217391
6781,"Jacob the Liar (Jakob, der Lügner)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
6782,Leningrad Cowboys Go America,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4615384615384617
6783,"Rules of the Game, The (La règle du jeu)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9875
6784,"Song Remains the Same, The",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0833333333333335
6785,Seven Brides for Seven Brothers,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3.7358490566037736
6786,Kiss of the Spider Woman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.8854166666666665
6787,All the President's Men,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.068548387096774
6788,Angie,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.5
6789,"Apartment, The (Appartement, L')",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3.566666666666667
6790,Avalon,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.5833333333333335
6791,Babette's Feast (Babettes gæstebud),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.984375
6792,"Barber of Siberia, The (Sibirskij tsiryulnik)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.125
6793,Beethoven,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5901639344262297
6794,Beethoven's 2nd,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6795,Black Moon Rising,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.1666666666666665
6796,Boyz N the Hood,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7291666666666665
6797,Bugsy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.375
6798,Bugsy Malone,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.409090909090909
6800,Cobra,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2241379310344827
6801,"Common Wealth (Comunidad, La)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.75
6802,Consenting Adults,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.875
6803,Phenomena (a.k.a. Creepers),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3.264705882352941
6804,Crimewave,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
6805,Crying Freeman,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4375
6806,Time and Tide (Seunlau Ngaklau),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.375
6807,Monty Python's The Meaning of Life,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8210412147505424
6808,Where Eagles Dare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.693877551020408
6809,Tightrope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.25
6810,Sleeping with the Enemy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.125
6811,PCU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32
6812,"Rookie, The",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.35
6813,"Ghost and Mr. Chicken, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1875
6814,City Heat,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
6815,Into the Night,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.423076923076923
6816,Three O'Clock High,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.361111111111111
6817,"White Hunter, Black Heart",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.111111111111111
6818,Come and See (Idi i smotri),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.025
6819,"Rage in Harlem, A",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
6820,Ginger Snaps,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3.4081632653061225
6821,More American Graffiti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6822,"Ballad of Little Jo, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.3333333333333335
6823,Under Suspicion,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.75
6824,Ruby,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
6825,"Reluctant Astronaut, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6826,"Shakiest Gun in the West, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.625
6827,It's Pat,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5277777777777777
6828,"Sunday in the Country, A (Un dimanche à la campagne)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
6829,"Gun in Betty Lou's Handbag, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1875
6830,Sudden Fear,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.5
6832,Regarding Henry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3617021276595747
6833,"Debut, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
6834,Wilder Napalm,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.375
6835,Alien Contamination,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3333333333333335
6837,Love Affair,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.6666666666666665
6839,All I Want (Try Seventeen),0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
6840,"Hospital, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0625
6841,Article 99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
6842,Images,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.75
6843,Eureka,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
6844,Oleanna,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.15
6845,Chattahoochee,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6847,There Goes My Baby,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0
6848,Kingdom of the Spiders,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0
6849,Scrooge,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.4375
6850,Leap of Faith,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.326923076923077
6851,"Gas, Food, Lodging",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
6852,In Cold Blood,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.022222222222222
6853,Campus Man,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25
6854,"Bedford Incident, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.1666666666666665
6855,"Murderous Maids (Blessures assassines, Les)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5
6856,Yankee Doodle Dandy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.5344827586206895
6857,Ninja Scroll (Jûbei ninpûchô),1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.7884615384615383
6858,Knife in the Water (Nóz w wodzie),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.909090909090909
6859,"Devil and Daniel Webster, The (All That Money Can Buy)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.875
6860,Mobsters,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
6861,Charlotte Sometimes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.5
6862,Out of Time,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.3513513513513513
6863,School of Rock,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3891129032258065
6864,"Concert for George, The",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.625
6866,Nine Dead Gay Guys,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
6867,"Station Agent, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9464285714285716
6868,Wonderland,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3.173076923076923
6869,Bus 174 (Ônibus 174),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.176470588235294
6870,Mystic River,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3.836470588235294
6871,Good Boy!,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0
6872,"House of the Dead, The",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0681818181818181
6873,Intolerable Cruelty,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.289855072463768
6874,Kill Bill: Vol. 1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.897008547008547
6875,Dopamine,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.75
6876,"Flower of Evil, The (Fleur du mal, La)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.75
6877,Girls Will Be Girls,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
6879,Runaway Jury,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.7515337423312882
6880,"Texas Chainsaw Massacre, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4875
6881,Pieces of April,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.6266666666666665
6882,Returner (Ritaanaa),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4722222222222223
6883,Sylvia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.1538461538461537
6884,Veronica Guerin,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.1818181818181817
6885,In the Cut,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2.7222222222222223
6886,Beyond Borders,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3.375
6887,Radio,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.65
6888,Scary Movie 3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.425619834710744
6889,Brother Bear,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.259259259259259
6890,Elephant,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4285714285714284
6892,"Singing Detective, The",0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2.875
6893,"Italian Job, The",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6654135338345863
6895,Normal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25
6896,Shoah,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.6666666666666665
6897,Unconditional Love,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5
6898,Sweet Sixteen,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.730769230769231
6899,Alien from L.A.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6428571428571428
6900,Black Sunday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.5
6902,Interstate 60,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,4.0
6903,Lipstick,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5
6905,Storyville,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.3333333333333335
6906,That Was Then... This Is Now,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
6908,"Black Scorpion, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
6909,"Eye, The (Gin gwai) (Jian gui)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.3793103448275863
